0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1.5400009,2.0401268,2.7149773,1.5998497,1.384304,1.2235641,2.6155891,2.6966019,1.9771805,1.7225723,1.841053,6.3532677,1.5870132,1.4715996,1.4973145,2.126339,8.001339,17.523407,1.3859253,1.5333252,1.9926224,1.5846596,1.7585487,21.45403,1.0950279
1.8358116,2.220829,1.3198891,1.5447006,1.1350784,1.6240768,1.3807335,18.285309,1.7520065,1.9892807,1.9837036,1.5178528,2.1708717,1.5651741,2.1673584,1.6243706,1.3193512,0.98199844,1.1685181,1.6403046,1.732132,1.3638,1.1447487,1.6532822,1.3807716
2.233883,1.7228508,1.4764786,2.499817,40.38001,2.0433273,1.8260803,34.6278,2.3883705,2.3609467,2.6228333,1.7422714,2.228344,1.8657074,1.73452,2.008068,2.0227165,1.6359291,30.211018,1.9986343,1.559845,1.635067,26.179893,1.5665932,2.074337
1.8140564,2.250187,1.9983749,1.705368,0.76958084,1.8213844,2.492817,1.6052094,1.8313141,1.8992119,2.566494,3.2059212,2.6260185,1.7296257,1.8723183,2.4199219,1.9313049,1.551014,1.455822,1.6288452,2.5092201,2.6390877,1.884243,1.4705963,1.4668388
1.1025734,1.1552887,0.7029228,1.0020256,0.6102638,1.4293022,1.0220757,0.73880005,1.0460014,1.0626373,1.2501793,0.9686241,1.2909279,0.8777237,0.9399948,1.18853,0.6966057,1.1340256,0.8069267,1.1966591,1.1440315,1.118763,1.0793762,1.438385,0.81547165
1.7915154,1.7229309,1.3441162,1.5705643,0.8269844,1.346775,11.299576,1.346386,1.7639999,1.8447952,2.1153069,2.338726,1.726654,1.1686096,1.6847458,1.9320488,5.3045616,1.0219879,1.2091904,1.7413673,1.8526573,1.9398727,1.4848747,1.3435745,1.2262955
0.8945999,0.9324837,0.9363861,0.9214821,2.446331,13.27599,1.0047798,0.81365967,1.1528854,1.270092,1.3086777,1.4194107,1.3118477,1.0590897,1.2420425,1.2054176,1.1548958,0.98134613,15.771156,0.7861061,1.2253609,1.1945267,1.0910645,1.2435455,11.192596
0.9770813,1.2442436,0.78331757,1.318058,1.3243675,0.9003258,1.0265694,1.1043129,1.2556038,1.407753,1.3809319,1.0296059,1.1814194,0.8757286,1.5371933,1.1787338,0.6334572,1.1886215,0.90060425,1.4680328,1.3156548,1.5462875,1.409298,1.4466934,1.3892479
5.8706284,7.689602,5.339115,4.926113,3.7686386,24.39289,5.6751213,3.701233,4.580841,3.7361298,7.3959427,4.351307,5.339531,7.691517,2.9807663,7.1014137,3.3778,2.6517792,3.4873085,4.2501984,7.333111,5.50362,3.8564339,3.325119,2.7930183
3.6547203,3.7352524,3.3130493,3.8283997,4.0139694,4.7406425,3.777134,11.268177,5.1888924,4.925598,4.7482376,3.8843613,4.520664,38.737347,5.0489883,4.8547096,3.9750175,3.738697,3.710472,3.867859,4.784992,4.8892937,4.043232,4.1146355,4.3410378
2.0196533,1.945137,1.7369995,2.2350616,28.885815,4.2696915,2.0844002,1.9289207,2.9768982,2.745823,2.8025856,2.8349419,2.5961227,3.0151901,2.3587494,2.4773293,2.4605713,1.9706078,3.8174973,2.6162186,2.3625336,2.6854286,2.2905998,2.5264626,3.3590393
1.7207947,1.477951,1.4642067,1.9837799,3.1379585,2.2903671,1.9980888,2.9326477,1.9871101,2.072998,2.1942139,25.30083,1.9052582,2.9597244,2.0835266,2.2700272,16.235577,1.9653969,2.6668358,1.8699379,2.1638718,2.2322502,1.8067818,1.9433899,1.7028389
1.5857887,1.2969131,1.0786057,1.482132,1.8798676,2.6339989,1.1581154,1.7981453,1.6266899,1.6658592,1.5307808,2.132969,1.8435059,1.700573,1.6732483,1.9181862,1.8413467,1.790245,3.9341583,1.8050041,1.8258286,1.8184357,1.6426735,1.6928368,2.0644684
