0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
1.9382057,1.7905655,1.9648781,1.34898,1.6701393,17.522076,2.8627014,1.8116913,21.596,1.8887825,1.8599968,2.874508,1.6810455,1.8404312,0.8302803,1.7588196,1.6969185,1.6146355,5.8065376,5.432667,1.237297,4.9957657,1.8521042,1.619751,1.3499184
0.8978691,1.2220268,1.1992111,1.4651299,1.1263657,1.0336456,1.4198952,1.6265717,2.410736,1.1902657,1.244751,1.3951416,1.2875938,1.2634315,1.4646835,1.3885231,1.0248222,1.105545,1.1849976,1.4644547,1.4054146,1.2149506,0.7485237,1.6146736,1.5379906
1.2493858,1.5497932,1.7714462,1.123066,1.6104355,2.1930962,1.2091599,2.4280624,1.0206375,2.0215263,1.8184509,1.9658203,1.4573326,1.9768219,1.1353989,1.861824,1.9375954,1.6148872,1.8961105,1.4432449,2.0396194,1.6931801,1.2315254,2.4411125,1.845623
2.1619148,2.0238762,2.0062103,1.6186523,1.6995125,2.3749886,2.2026176,2.576908,2.3549461,2.4239693,2.50774,2.4467278,2.0968857,2.465641,1.7562447,2.8690338,13.088055,2.8717346,2.2508545,2.0055046,2.483345,2.3784714,1.7991142,2.0438728,1.819809
2.183838,2.241768,3.4339561,0.88816833,2.0849686,2.5856285,1.6309547,2.4633408,1.5316887,2.0884438,34.650326,2.646305,2.7388992,2.6927605,3.942196,3.3516731,2.5865784,2.35495,1.9779778,27.390652,3.0977402,2.4019852,13.133358,2.4605446,2.0086098
2.4343414,1.7218094,1.9079857,1.6152344,1.8291283,2.119732,2.0283585,2.088543,1.6866531,1.9501572,2.102581,2.1938553,1.8469276,2.305748,1.7406311,2.7178383,1.819519,2.1994667,1.9667435,1.6493187,2.3545227,2.1877136,1.7468987,2.3468704,1.9725304
1.1783981,1.5746803,1.8790741,0.84739304,1.2035179,1.5011482,1.4131622,1.6539726,0.8012924,1.4946175,1.7339363,1.612545,1.8170357,1.6309929,0.76268387,2.056488,1.4180222,1.8274193,1.4374199,1.4850845,2.1260452,1.8085518,1.2695274,2.109768,1.9681015
1.7068062,2.0496712,2.2243843,0.8775368,1.5681,4.2371635,23.294086,1.8458633,4.8125,1.9221306,1.5720825,23.746029,1.8358727,1.3251228,5.293804,1.6800308,1.4297447,1.4942245,5.3080177,2.4256783,1.5626106,3.6343727,2.5928879,1.5663376,1.4347229
1.1649284,1.0878181,1.197586,1.0365868,1.0784492,1.3597488,2.418335,1.3342056,1.0940399,1.1249847,1.1370354,2.6116638,1.0941429,1.0545692,21.479984,1.5429344,1.8770905,1.3126221,1.5709381,1.488617,1.4574547,1.7519913,16.506237,1.4145432,1.1508446
4.261772,5.1514244,3.1236267,2.7356148,2.921383,5.4011154,5.8679733,5.0435715,3.0718002,3.182537,4.409836,4.9363136,3.9194374,3.5007973,2.4508095,6.0077744,4.2296944,2.664009,3.3184853,5.992798,7.0355835,4.6508675,3.7428818,3.135952,3.3183937
2.037098,2.0866127,1.9223442,1.5116234,2.0784416,1.8344383,5.3597145,2.3256645,0.91425323,2.2400398,2.7290573,5.742382,2.6663666,2.6888428,4.477726,3.0374107,2.117714,2.023117,2.1857796,2.1097565,3.0498047,3.2036285,2.8742218,3.46867,2.9123802
1.085434,1.0504494,1.2901535,1.4258003,1.1329689,1.4705353,0.96001434,1.4489174,1.2901611,1.1867409,1.2149811,1.4502258,1.6745071,1.5852661,1.053524,1.2919617,2.30579,14.809956,1.2574234,0.9456444,1.2002373,1.4705658,0.905674,1.2165794,1.0006676
2.1334305,2.0417213,2.3908615,2.7790184,3.0832214,2.1796303,1.4043503,2.7365875,1.8808556,2.319355,2.5416412,1.7905312,2.1492386,2.566124,20.469776,2.5810432,4.367626,1.9982338,1.8174171,2.0394745,2.1881447,2.0429688,1.1700935,2.1368866,1.9223213
1.7679291,2.1440659,1.8034744,2.1233482,2.3544693,1.8564415,1.8368225,2.235859,1.9968872,2.1719704,1.4434509,1.8446884,1.6347198,2.038826,3.1194344,1.7679482,1.1721191,1.119484,1.5584793,1.4687691,1.2526398,1.2924576,0.8317032,1.5239754,1.3346138
