0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
2.1738853,2.3367195,2.789505,1.9187317,2.379097,3.186367,2.9351006,2.927044,2.4011192,1.812645,2.8455162,3.1726913,2.948185,2.9124527,2.3750725,3.5984802,2.2663841,3.8978882,3.049755,2.0883522,2.668892,3.0342178,2.583973,2.4951324,2.4989853
3.1809387,2.9580307,3.5640144,46.989437,3.3940048,2.5080223,3.282219,3.2970734,3.0575027,5.7033424,2.9532127,4.2209816,3.569561,2.9277267,1.8091736,3.3279495,2.0251389,4.2504234,2.6376686,28.229034,1.7784882,2.2004852,4.680237,3.749443,1.565834
0.7748451,0.778141,0.5445442,0.4745369,0.8330879,0.7902603,0.7657776,0.663517,0.59664154,0.4121132,0.79509354,0.660038,0.8195076,0.7638283,0.81980896,0.981514,12.056763,0.7235031,0.75359726,0.632534,1.5900917,0.8049469,0.78092194,0.7670288,0.7506523
2.0433311,2.2174568,2.0121002,1.1853638,1.7337837,1.9909439,2.7451057,2.500389,2.7790146,10.785767,2.4166336,2.6064987,2.2399063,2.7777252,2.523903,2.698635,1.7628746,7.1651764,2.3128624,1.7529678,2.0441132,2.76865,2.467472,2.0365677,1.8995132
2.8321266,2.623333,2.5434418,1.7253189,2.1670723,21.808434,3.0135422,2.6413155,2.7251663,2.1262474,2.6760979,2.8538666,4.871086,2.574669,1.8000793,2.744236,2.471157,2.111744,2.6947174,1.7609863,2.4147377,2.2969704,1.8996735,17.98592,1.9734917
1.3873901,1.2729263,1.493042,0.82351685,1.0919113,1.2965202,1.4963722,1.5886383,1.3061523,3.629715,1.5690384,1.7821083,1.2278175,1.3817215,1.3053436,1.5223045,1.238018,26.613522,1.6977425,1.269867,1.4527931,1.742279,2.1701546,2.449688,1.7012367
2.940342,4.782547,2.5546265,4.093666,1.8970413,3.4325752,3.2685966,3.1244202,2.602623,1.9774551,3.8913727,3.2166023,2.206749,2.6935005,2.270485,3.849125,3.5435486,3.090866,2.925499,3.7626877,10.309586,3.0500526,2.794487,2.5440216,2.7019386
4.7503357,4.3736076,4.488289,3.8308296,4.7224464,4.9197464,5.2922897,4.85273,5.079769,3.6456833,5.4838524,5.8523827,4.48608,4.91008,4.657921,5.6646156,5.099907,5.032154,4.806572,5.105694,5.0550613,5.619911,5.732563,4.807041,4.1271896
2.2123375,2.3531227,2.6912575,2.5244217,2.6666756,2.6819496,3.0906067,3.3850632,3.6439285,2.4664574,3.1813965,3.96064,3.7259102,3.1694489,2.9551582,3.6821747,2.7333946,2.6547585,3.1424103,2.728325,3.0604439,3.6730232,3.78368,3.362442,2.9168358
1.7008781,1.6039467,1.7392502,1.2118568,1.6170998,1.7900429,1.9755821,1.9073029,1.8814774,1.582653,1.9061508,2.1570282,18.046505,2.3141518,2.1131897,2.4281158,3.255394,1.9922829,2.5175247,1.8173561,2.4924736,2.3818054,2.1435356,1.898777,1.6108704
1.7145958,1.8084831,1.7706528,1.5215912,2.1980247,1.9449387,2.1781235,1.8002052,2.303772,1.2065544,1.566719,1.8165283,1.6250038,2.104908,1.6938438,1.7757568,1.5383835,1.1723747,1.5866776,1.7335091,1.6654053,1.6809425,1.8198128,1.4762993,1.7087555
